ST_NUM,ST_NAME,CITY,ZIPCODE,GIS_ID,TOTAL_SCORE,latitude,longitude,grid_code
23,LEVANT ST,DORCHESTER,2122,1500971000,59,42.30331802677905,-71.0692315775639,92
24,BARRY ST,DORCHESTER,2125,1501853000,59,42.30897696465685,-71.06764398094083,65
90,HAMILTON ST,DORCHESTER,2125,1501840000,59,42.30778435347555,-71.0687228956387,79
148,DRAPER ST,DORCHESTER,2122,1501334000,59,42.3063813472444,-71.06625507240216,80
169,BOWDOIN ST,DORCHESTER,2122,1500995000,59,42.30391691309385,-71.06980413000653,92
29,BOWDOIN ST,DORCHESTER,2124,1500737000,59,42.2998216885573,-71.07195314569574,91
102,DRAPER ST,DORCHESTER,2122,1501347000,59,42.3048773536826,-71.06538558996974,81
92,DRAPER ST,DORCHESTER,2122,1501350000,59,42.30451232746845,-71.06515520606071,81
194,HAMILTON ST,DORCHESTER,2122,1501366000,59,42.305231353592305,-71.06595190465998,81
184,HAMILTON ST,DORCHESTER,2122,1501369000,59,42.305592150218104,-71.06618109745568,80
159,CALUMET ST,ROXBURY CROSSIN,2120,1001042000,59,42.3294888039604,-71.10231637742447,14
63,W SELDEN ST,MATTAPAN,2126,1800762000,59,42.27869017868475,-71.08498223967572,166
59,CLARKSON ST,DORCHESTER,2125,1501827000,59,42.3084875168276,-71.06766935815642,80
43,TOPLIFF ST,DORCHESTER,2122,1500976000,59,42.3034099469609,-71.06853150789955,92
45,CLARKSON ST,DORCHESTER,2125,1501823000,59,42.3087707840647,-71.06727257704854,80
41  43,CLARKSON ST,DORCHESTER,2125,1501822000,59,42.308840535916,-71.06713197194793,80
25,LEVANT ST,DORCHESTER,2122,1500972000,59,42.303344509555245,-71.06907751508663,92
30,MT IDA RD,DORCHESTER,2122,1501684000,59,42.306192651367795,-71.06481692810556,81
3,TOPLIFF ST,DORCHESTER,2122,1501003000,59,42.30456359810795,-71.06888966300261,79
164,CALUMET ST,ROXBURY CROSSIN,2120,1001160000,59,42.32976686585195,-71.1019432546454,14
343,GENEVA AV,DORCHESTER,2122,1500931000,59,42.30240689111145,-71.07003184694545,92
50,RIDGEWOOD ST,DORCHESTER,2122,1501123000,59,42.302391072376295,-71.06540208404698,94
261,WESTVILLE ST,DORCHESTER,2122,1501509000,59,42.30207079479265,-71.06251440993977,95
61,BOWDOIN ST,DORCHESTER,2124,1500866000,59,42.3009644989454,-71.07177909934705,91
8,CORWIN ST,DORCHESTER,2122,1501512000,59,42.302002677976546,-71.06229975906837,95
6,CORWIN ST,DORCHESTER,2122,1501513000,59,42.301907540149045,-71.06224719895182,95
31 31A,HOLIDAY ST,DORCHESTER,2124,1500912000,59,42.30207254471485,-71.06985334392866,92
75,ADAMS ST,DORCHESTER,2122,1501612000,59,42.3061543817796,-71.06211258912774,81
19  21,ARCADIA PK,DORCHESTER,2122,1501516000,59,42.3011712795383,-71.06326493488342,95
37,OAKLEY ST,DORCHESTER,2124,1500882000,59,42.30171017993345,-71.06901408334762,92
23,HOLIDAY ST,DORCHESTER,2124,1500910000,59,42.30201654222435,-71.07012022896853,92
6,DRAPER ST,DORCHESTER,2122,1501531000,59,42.3014018124677,-71.06339590783881,95
19,HOLIDAY ST,DORCHESTER,2124,1500909000,59,42.3019859259583,-71.0702648791098,92
359,GENEVA AV,DORCHESTER,2122,1500886000,59,42.30194555653585,-71.06932218548468,92
106,MILLET ST,DORCHESTER,2124,1700581000,59,42.29263581008955,-71.07634738130143,118
59,ADAMS ST,DORCHESTER,2122,1501608000,59,42.3066594568595,-71.06231976611228,81
36,JULIETTE ST,DORCHESTER,2122,1501623000,59,42.3056497202291,-71.06226261954997,81
26,FOX ST,DORCHESTER,2122,1501644000,59,42.306344065283696,-71.06300320857764,81
275,BOWDOIN ST,DORCHESTER,2122,1501431000,59,42.30675825977185,-71.06610497126911,81
15,ARCADIA ST,DORCHESTER,2122,1501498000,59,42.3020851076316,-71.06166791330564,96
34,FOX ST,DORCHESTER,2122,1501656000,59,42.3060657824784,-71.0637308336955,81
31,JULIETTE ST,DORCHESTER,2122,1501651000,59,42.30562203501685,-71.06276681706726,81
95,MT IDA RD,DORCHESTER,2122,1501438000,59,42.3037275367419,-71.06361632825565,95
61,ROBINSON ST,DORCHESTER,2122,1501466000,59,42.3026519090583,-71.06338301566542,95
23,JULIETTE ST,DORCHESTER,2122,1501649000,59,42.305816616200204,-71.06285811549365,81
43,DRAPER ST,DORCHESTER,2122,1501470000,59,42.3028397250154,-71.06364002731937,95
17  19,CORWIN ST,DORCHESTER,2122,1501476000,59,42.30236888742055,-71.06202657452823,95
38,ROBINSON ST,DORCHESTER,2122,1501488000,59,42.302584716604144,-71.06207842386902,95
332,GENEVA AV,DORCHESTER,2122,1500961000,59,42.3029775330908,-71.07016303978399,92
2,LEVANT ST,DORCHESTER,2122,1500959000,59,42.303251205231646,-71.0709257296251,91
4,LEVANT ST,DORCHESTER,2122,1500958000,59,42.3033167242841,-71.07077169225039,91
6,LEVANT ST,DORCHESTER,2122,1500957000,59,42.30334986749075,-71.07064462968255,91
149,BOWDOIN ST,DORCHESTER,2122,1500950000,59,42.303706555843846,-71.07040499785214,92
147,BOWDOIN ST,DORCHESTER,2122,1500949000,59,42.3036679743296,-71.07051869594054,92
22,EVANS ST,DORCHESTER,2124,1702725000,59,42.282726153809946,-71.07758829049445,151
141,BOWDOIN ST,DORCHESTER,2122,1500946000,59,42.3035426650748,-71.0708518311101,91
7,JULIETTE ST,DORCHESTER,2122,1501645000,59,42.3061953993599,-71.06302393612991,81
203,HAMILTON ST,DORCHESTER,2122,1501331000,59,42.30467701867495,-71.06608590718889,81
27,LEVANT ST,DORCHESTER,2122,1500973000,59,42.30338064043815,-71.06893398081007,92
23,TOPLIFF ST,DORCHESTER,2122,1501009000,59,42.3039260987453,-71.06878813841485,92
53,RIDGEWOOD ST,DORCHESTER,2122,1501104000,59,42.30206942938375,-71.06511273571789,94
208,WESTVILLE ST,DORCHESTER,2122,1501067000,59,42.301846514147755,-71.06486424694606,94
6,CENTRE PL,ROXBURY,2119,1100058000,59,42.329272403503154,-71.0950316371767,14
126,ARMANDINE ST,DORCHESTER,2124,1702759000,59,42.283720442638,-71.07623354902866,151
68,DRAPER ST,DORCHESTER,2122,1501170000,59,42.30360173088305,-71.06467161225625,94
127,HOMES AV,DORCHESTER,2122,1501220000,59,42.30358657881905,-71.06557542471775,94
42,DRAPER ST,DORCHESTER,2122,1501167000,59,42.302668251396355,-71.06423678370453,94
57,RIDGEWOOD ST,DORCHESTER,2122,1501106000,59,42.302142994083894,-71.0648340925961,94
15,SACHEM ST,ROXBURY CROSSIN,2120,1000815000,59,42.331328199567906,-71.10522077454209,14
130,FISHER AV,ROXBURY CROSSIN,2120,1001339000,59,42.327913778119296,-71.10610688805039,14
137,HOMES AV,DORCHESTER,2122,1501223000,59,42.30354713457635,-71.0651364212572,94
449,QUINCY ST,DORCHESTER,2125,1501866000,59,42.3093665177431,-71.06678362735067,65
118,HOMES AV,DORCHESTER,2122,1501234000,59,42.30384561188945,-71.06629288400094,93
46,DRAPER ST,DORCHESTER,2122,1501165000,59,42.3029216912272,-71.06423620486129,94
198,WESTVILLE ST,DORCHESTER,2122,1501069000,59,42.30175361773705,-71.06512721903101,94
34,WAYLAND ST,DORCHESTER,2125,1300920000,59,42.313481114698,-71.07347977023755,64
98,HOMES AV,DORCHESTER,2122,1501241000,59,42.30367662194135,-71.06706141429609,93
67,CENTRE ST,ROXBURY,2119,1100063000,59,42.32907087772455,-71.09484637702079,14
177,WESTVILLE ST,DORCHESTER,2122,1500683000,59,42.30126821305545,-71.06568235617507,94
80,MILTON AV,DORCHESTER,2124,1702756000,59,42.2834543325858,-71.07619734084116,151
185,WESTVILLE ST,DORCHESTER,2122,1500685000,59,42.30133831817815,-71.06540211518936,94
199,WESTVILLE ST,DORCHESTER,2122,1500689000,59,42.301479001959905,-71.06484120143352,94
4,IOWA ST,DORCHESTER,2124,1500698000,59,42.30071297589405,-71.06761483250438,93
39,RIDGEWOOD ST,DORCHESTER,2122,1501100000,59,42.3019216076653,-71.06567484790054,94
425,GENEVA AV,DORCHESTER,2122,1500706000,59,42.30040075368835,-71.06675049246596,93
108,NORTON ST,DORCHESTER,2122,1501320000,59,42.30468036180345,-71.06665985188472,80
60,TOPLIFF ST,DORCHESTER,2122,1501197000,59,42.302867744673904,-71.06787604338444,93
106,DAKOTA ST,DORCHESTER,2124,1500710000,59,42.30003897128015,-71.06812285660712,93
25,RIDGEWOOD ST,DORCHESTER,2122,1501096000,59,42.3017768140868,-71.0662280434108,93
94,TOPLIFF ST,DORCHESTER,2122,1501088000,59,42.3015392078126,-71.067433379925,93
168,WESTVILLE ST,DORCHESTER,2122,1501076000,59,42.30152349296585,-71.06610995390385,94
60,BELLEVUE ST,DORCHESTER,2125,1501894000,59,42.3090242977446,-71.0687464014461,65
34,ALLEGHANY ST,ROXBURY CROSSIN,2120,1000723001,59,42.33008151174245,-71.09901370524547,14
130,HOMES AV,DORCHESTER,2122,1501230000,59,42.3038920225424,-71.06568343856631,94
84,FISHER AV,ROXBURY CROSSIN,2120,1001312000,59,42.32771724933645,-71.10364979185914,14
68,RIDGEWOOD ST,DORCHESTER,2122,1501118000,59,42.30258063719765,-71.06468860312503,94
26,LEVANT ST,DORCHESTER,2122,1501013000,59,42.30368480071295,-71.0691842792017,92
27,BOWDOIN ST,DORCHESTER,2124,1500736000,59,42.299793415340744,-71.07207583838085,106
41,MT EVERETT ST,DORCHESTER,2125,1501979000,59,42.30997657954415,-71.07092223989898,64
374,GENEVA AV,DORCHESTER,2122,1501040000,59,42.3018765905548,-71.0684053865613,92
105,NORTON ST,DORCHESTER,2122,1501268000,59,42.3046068781065,-71.06709168511613,80
8,DITSON ST,DORCHESTER,2122,1500622001,59,42.3003996246565,-71.06373815144936,95
28,LEVANT ST,DORCHESTER,2122,1501012000,59,42.3036652794411,-71.06902796504619,92
21,SPEEDWELL ST,DORCHESTER,2122,1501258000,59,42.303966050511846,-71.06735420820354,93
90,TOPLIFF ST,DORCHESTER,2122,1501138000,59,42.30176626532525,-71.06751783711996,93
6,RIDGEWOOD ST,DORCHESTER,2122,1501137000,59,42.30191236645115,-71.06737252289145,93
10,DITSON ST,DORCHESTER,2122,1500622000,59,42.300467787059404,-71.06382949365802,95
39,MT EVERETT ST,DORCHESTER,2125,1501978000,59,42.3100382289375,-71.07079040927349,64
49,MT EVERETT ST,DORCHESTER,2125,1501981000,59,42.3096902100503,-71.07088229212758,64
445,QUINCY ST,DORCHESTER,2125,1501865000,59,42.309437708971956,-71.06687779564959,65
439,QUINCY ST,DORCHESTER,2125,1501864000,59,42.3095251410787,-71.06695346365262,65
325  327,COLUMBIA RD,DORCHESTER,2125,1502020001,59,42.3097097549128,-71.07221862886416,64
56,RIDGEWOOD ST,DORCHESTER,2122,1501121000,59,42.302468039737946,-71.06511527406718,94
31,LONGFELLOW ST,DORCHESTER,2122,1501156000,59,42.3026477341097,-71.06542690559147,94
85,NORTON ST,DORCHESTER,2122,1501284000,59,42.30500641960885,-71.06757909709563,80
31,TOPLIFF ST,DORCHESTER,2122,1501011000,59,42.30370859439455,-71.06871685757116,92
120,WOODROW AV,DORCHESTER,2124,1403666000,58,42.287098660252596,-71.08352585727476,133
254,SAVIN HILL AV,DORCHESTER,2125,1302464000,58,42.3106313747287,-71.04724627197083,70
11,KING ST,DORCHESTER,2122,1601578000,58,42.29186545010295,-71.06145161196842,122
17,PEARL ST,DORCHESTER,2125,1302085000,58,42.3150893720993,-71.0577308904489,56
3,DUNREATH ST,ROXBURY,2119,1200282000,58,42.32271178739725,-71.08133538172726,37
104,WOODROW AV,DORCHESTER,2124,1403687000,58,42.28718077307275,-71.08265217061643,133
18,VICTORIA ST,DORCHESTER,2125,1302067000,58,42.31563155690965,-71.05870871368396,56
40,BRENT ST,DORCHESTER,2124,1704816000,58,42.289492122644205,-71.06936204205759,136
60,BURRELL ST,ROXBURY,2119,0800292000,58,42.32342189634685,-71.0699018404296,29
69,MASCOT ST,DORCHESTER,2124,1403623000,58,42.28386177061825,-71.08455496346289,149
213,SAVIN HILL AV,DORCHESTER,2125,1302305000,58,42.30865158450345,-71.0480865302969,82
23,PLAYSTEAD RD,DORCHESTER,2125,1302236000,58,42.3093477328215,-71.05211298702542,69
6,VENTURA ST,DORCHESTER,2124,1703700000,58,42.2705721086522,-71.0634096538052,206
23,MOUNTAIN AV,DORCHESTER,2124,1403553000,58,42.28594946364311,-71.08573999879974,149
66,TEMPLE ST,MATTAPAN,2126,1704018000,58,42.2742762475207,-71.07310510297657,190
22,LONGFELLOW ST,DORCHESTER,2122,1501184000,58,42.302847774848445,-71.0663042561938,93
26,TAYLOR ST,DORCHESTER,2122,1602759000,58,42.286151078673996,-71.04080315117338,144
65,SANFORD ST,MATTAPAN,2126,1704013000,58,42.2737403067647,-71.07489416102555,190
47,REDFIELD ST,DORCHESTER,2122,1602741000,58,42.28741894310775,-71.04204350586214,144
93,WALNUT ST,DORCHESTER,2122,1602715000,58,42.28777549631175,-71.03984279300298,144
56,TEMPLE ST,MATTAPAN,2126,1704011007,58,42.273889702621744,-71.07299557872577,190
21,PARK VIEW ST,DORCHESTER,2121,1203073010,58,42.311081358576146,-71.09267778591449,62
8,FOX POINT RD,DORCHESTER,2125,1302322000,58,42.3093287000537,-71.04648422928683,70
366,WALNUT AV,ROXBURY,2119,1203063000,58,42.3135246055186,-71.09445774484674,62
125,LONSDALE ST,DORCHESTER,2124,1601773000,58,42.29127547126965,-71.05735375331878,122
43,WALNUT ST,DORCHESTER,2122,1602763000,58,42.28632413729495,-71.04120493923527,144
15,TREADWAY RD,DORCHESTER,2125,1302170000,58,42.31349266212995,-71.05794672245992,67
87,KING ST,DORCHESTER,2122,1601887000,58,42.2931568531277,-71.05626280543072,123
30,CARRUTH ST,DORCHESTER,2124,1603375000,58,42.2843159615156,-71.06079840667351,156
18,LONGFELLOW ST,DORCHESTER,2122,1501186000,58,42.3027740746606,-71.066580670254,93
68,LORNA RD,MATTAPAN,2126,1800212000,58,42.278078977598454,-71.08365615333952,167
30,SALINA RD,DORCHESTER,2122,1602355000,58,42.29213597839,-71.0493579415994,124
179,BOSTON ST,DORCHESTER,2125,0703465000,58,42.32364517274925,-71.06050834327442,29
400,BOWDOIN ST,DORCHESTER,2122,1502845000,58,42.30999819536155,-71.06387347297391,67
707,WASHINGTON ST,DORCHESTER,2124,1701668000,58,42.2867390820857,-71.07144521151369,135
6,WAINWRIGHT ST,DORCHESTER,2124,1601402000,58,42.29120445203425,-71.06722695895397,120
68,VAN WINKLE ST,DORCHESTER,2124,1605316000,58,42.2833021817604,-71.06181008607246,155
51,STOW RD,MATTAPAN,2126,1800221000,58,42.2776061994798,-71.08368159089471,167
20,COUNTRYSIDE DR,MATTAPAN,2126,1703931000,58,42.2762245115821,-71.07723802968817,189
127,MILLET ST,DORCHESTER,2124,1700610000,58,42.2918403889107,-71.07644711532473,118
61,SAGAMORE ST,DORCHESTER,2125,1302928000,58,42.31562321473455,-71.05417430001859,57
26,BELLEVUE ST,DORCHESTER,2125,1502758000,58,42.311022804538695,-71.06736603727802,65
19  21,WENTWORTH ST,DORCHESTER,2124,1701689000,58,42.287742399215205,-71.07555436959873,134
22,OAKWOOD ST,DORCHESTER,2124,1701334000,58,42.2882525430645,-71.07337006547762,135
10,SHENANDOAH ST,DORCHESTER,2124,1605280000,58,42.2820317326308,-71.06126453748766,156
21,GASTON ST,DORCHESTER,2121,1202719000,58,42.313507036808005,-71.08156698183143,63
8,MAYBROOK ST,DORCHESTER,2121,1401722000,58,42.2991321089797,-71.08048001400498,104
96,DRAPER ST,DORCHESTER,2122,1501349000,58,42.304642534276354,-71.06523737913099,81
17,HOWLAND ST,DORCHESTER,2121,1202604000,58,42.31206759424655,-71.08447186890847,62
6,MAYBROOK ST,DORCHESTER,2121,1401723000,58,42.299095624486654,-71.08066257906103,104
19,STONEHURST ST,DORCHESTER,2122,1501278000,58,42.304400529110495,-71.06754365178251,80
83  81,FOWLER ST,DORCHESTER,2121,1401760000,58,42.30082941565965,-71.08061715576187,89
28,AUCKLAND ST,DORCHESTER,2125,1302870000,58,42.31406114966655,-71.0554323811327,56
3,PURITAN AV,DORCHESTER,2121,1502363000,58,42.307492525713,-71.07185702550764,78
182  180,SAVIN HILL AV,DORCHESTER,2125,1302496000,58,42.30969195175235,-71.05051481373727,69
21,SANFORD ST,MATTAPAN,2126,1703344000,58,42.27411589294255,-71.07171761577092,191
164,RIVER ST,MATTAPAN,2126,1800038000,58,42.27152266583285,-71.07847076827032,206
47,RIDGEWOOD ST,DORCHESTER,2122,1501102000,58,42.301996099380744,-71.06539148572672,94
18,CIRCUIT ST,ROXBURY,2119,1200629000,58,42.3232929377017,-71.08527475860419,26
17,SCHOOL ST,DORCHESTER,2124,1700112000,58,42.2967246612873,-71.07402368512234,106
10,GAYLORD ST,DORCHESTER,2124,1700066000,58,42.298293822578,-71.07361404350843,106
9,W TREMLETT ST,DORCHESTER,2124,1700446010,58,42.29462461643235,-71.07249457878558,119
44,INTERVALE ST,DORCHESTER,2121,1400527000,58,42.3115189951597,-71.07934909753264,63
11  13,OAKHURST ST,DORCHESTER,2124,1402974000,58,42.2881518333983,-71.08257636406164,133
149,SAVANNAH AV,MATTAPAN,2126,1802778002,58,42.27395783022105,-71.10121045507529,181
8,WILCUTT RD,DORCHESTER,2121,1401272030,58,42.3033075313228,-71.07482500796553,91
5,OAK HILL AV,MATTAPAN,2126,1800560010,58,42.27476846331365,-71.08873821819233,184
15,MALLON RD,DORCHESTER,2121,1401280000,58,42.302848843079005,-71.07442909598271,91
31,BRADSHAW ST,DORCHESTER,2121,1402714000,58,42.298825894516554,-71.08323330933192,104
46,BICKNELL ST,DORCHESTER,2121,1402705000,58,42.29779111921915,-71.08313987036547,104
19,SAXTON ST,DORCHESTER,2125,1302694000,58,42.3128542112005,-71.05441074295999,68
21,OLD MORTON ST,MATTAPAN,2126,1703991000,58,42.2741899557833,-71.07216240932837,191
39,ALGONQUIN ST,DORCHESTER,2124,1700004000,58,42.29760529674115,-71.07531826458892,105
1098,ADAMS ST,DORCHESTER,2124,1703603000,58,42.2738050484365,-71.06287316935587,192
7,DORSET ST,DORCHESTER,2125,0703190000,58,42.32374959249725,-71.05735346097194,29
34,GASTON ST,DORCHESTER,2121,1202759000,58,42.31367960661825,-71.0805898953706,51
65,BIRD ST,DORCHESTER,2125,1502471000,58,42.31417422167385,-71.06966065344048,54
,OCEAN ST,DORCHESTER,2124,1704696020,58,42.2864747732483,-71.0677168700385,136
37,SUMNER ST,DORCHESTER,2125,0704068000,58,42.31857227598985,-71.0618413683494,41
7,KANE ST,DORCHESTER,2125,1501914000,58,42.3096798317303,-71.0688855484226,65
77,ST GREGORY ST,DORCHESTER,2124,1703284000,58,42.276075866767854,-71.07074583363169,191
56,VIRGINIA ST,DORCHESTER,2125,1301308000,58,42.314889275369495,-71.06862051905506,54
110,PIERCE AV,DORCHESTER,2122,1603939020,58,42.288254983302096,-71.04912295113384,143
4,HENRICI ST,MATTAPAN,2126,1800761000,58,42.27877486382765,-71.08515279901125,166
525,PARK ST,DORCHESTER,2124,1700313000,58,42.29533758485845,-71.07402627703969,106
31,SAWYER AV,DORCHESTER,2125,1301469000,58,42.313104068507755,-71.06067936321773,67
22,ELM ST,DORCHESTER,2122,1600067000,58,42.30107123959,-71.0531848788327,97
63,VINSON ST,DORCHESTER,2124,1600794000,58,42.29740920601015,-71.06586497287768,109
16,TREMLETT ST,DORCHESTER,2124,1701022000,58,42.29494370233345,-71.07064292979251,119
24,FIFIELD ST,DORCHESTER,2122,1503081000,58,42.3097073453203,-71.06330921342068,67
8,MERLIN ST,DORCHESTER,2124,1700263000,58,42.29562986140721,-71.07527219760811,105
16,COPLEY ST,ROXBURY,2119,1101036000,58,42.317331742789605,-71.10007512667946,49
3,MARCY RD,MATTAPAN,2126,1801695000,58,42.2670414703068,-71.09621764002392,215
63,CHURCH ST,DORCHESTER,2122,1500349002,58,42.308368188576,-71.06029191832303,82
47,W TREMLETT ST,DORCHESTER,2124,1700427000,58,42.29418505160195,-71.07439056711542,119
291,DUDLEY ST,ROXBURY,2119,0802627000,58,42.327934480947405,-71.07824302735473,15
22,SNOWDEN WY,DORCHESTER,2124,1405196360,58,42.29018146816525,-71.09250600779285,130
10,HOWES ST,DORCHESTER,2125,1301977000,58,42.31769789345615,-71.05751049230264,56
425,RIVER ST,MATTAPAN,2126,1801011001,58,42.2695943593034,-71.09138994085367,203
26,NEPONSET AV,DORCHESTER,2122,1600502000,58,42.2967541391626,-71.05521981280927,110
6,ST MARGARET ST,DORCHESTER,2125,0703067000,58,42.322464821607696,-71.06064141868,42
1,CEDAR PL,DORCHESTER,2125,1301256000,58,42.314555829927656,-71.07000582038285,54
27,ROCKWELL ST,DORCHESTER,2124,1702797000,58,42.28373128176155,-71.07355941371063,152
15,NEPONSET AV,DORCHESTER,2122,1600472000,58,42.2967958007482,-71.05598933335904,110
15,HALLET ST,DORCHESTER,2122,1604171000,58,42.284881914433,-71.04691498975816,161
12,NEWHALL PL,DORCHESTER,2122,1603847000,58,42.288527982466846,-71.05193658645882,142
25,NEWHALL ST,DORCHESTER,2122,1603841000,58,42.288426805749395,-71.05124217533162,142
41,SALCOMBE ST,DORCHESTER,2125,1301455000,58,42.31409450827445,-71.06201523643468,55
12,BLACKWELL ST,DORCHESTER,2122,1603947000,58,42.28776676423425,-71.04794375530659,144
36,PARKMAN ST,DORCHESTER,2122,1600721000,58,42.29718558687935,-71.0579799309111,110
142,MILTON ST,DORCHESTER,2124,1604684000,58,42.2810252398345,-71.05275706707135,177
13,ROBIN HOOD ST,DORCHESTER,2125,1300213000,58,42.317908471908,-71.0714674802653,53
114,CUSHING AV,DORCHESTER,2125,1301460000,58,42.31345675318995,-71.06209572550993,67
58,HANCOCK ST,DORCHESTER,2125,1301690000,58,42.31365871967685,-71.06497788242362,55
15,BABSON ST,MATTAPAN,2126,1800959000,58,42.276074455856005,-71.092730100167,183
18,MAGAZINE ST,ROXBURY,2119,0800730000,58,42.325654798157245,-71.07375050894228,28
29,BURMAH ST,MATTAPAN,2126,1801229000,58,42.26432896956255,-71.09831997423629,214
24,SNOWDEN WY,DORCHESTER,2124,1405196350,58,42.290045860282646,-71.0926317681327,130
123,CUSHING AV,DORCHESTER,2125,1301531000,58,42.312855584552494,-71.06163477344495,67
43,SAMOSET ST,DORCHESTER,2124,1601363000,58,42.2907839777683,-71.06500587430844,121
18,NOTRE DAME ST,ROXBURY,2119,1100983010,58,42.318484085612994,-71.09643724459559,35
8,PAISLEY PK,DORCHESTER,2124,1600841000,58,42.29721927623035,-71.0640637078306,109
23,TRESCOTT ST,DORCHESTER,2125,1301833000,58,42.316018952617654,-71.06075454555443,55
45,SAMOSET ST,DORCHESTER,2124,1601364000,58,42.2906851631347,-71.0649838799026,121
25,WALDECK ST,DORCHESTER,2124,1701086000,58,42.29574465103015,-71.06679758440353,108
8,DOWNER AV,DORCHESTER,2125,1301614000,58,42.3109783675213,-71.05994993860708,67
94,AUCKLAND ST,DORCHESTER,2125,1503174000,58,42.311433917040205,-71.05625810641928,68
635,WALK HILL ST,MATTAPAN,2126,1803266000,58,42.27977813644555,-71.09697126781917,165
39,SAMOSET ST,DORCHESTER,2124,1601361000,58,42.291048634644,-71.06495746187196,121
37,TEMPLE ST,MATTAPAN,2126,1703762000,58,42.27324258555735,-71.07229362304545,191
113,CUSHING AV,DORCHESTER,2125,1301528000,58,42.3131419288954,-71.06236065927935,67
42,RICHFIELD ST,DORCHESTER,2125,1502041020,58,42.307421912212604,-71.07061771338468,78
10,ALPHA RD,DORCHESTER,2124,1701051000,58,42.29599455025135,-71.06758500293407,108
29,FORT AV,ROXBURY,2119,1100721000,58,42.32579086442085,-71.09429904098192,25
28  30,CORONA ST,DORCHESTER,2124,1500859000,58,42.30118029933425,-71.0706364408997,91
7,WALDORF ST,DORCHESTER,2124,1704682000,58,42.2853830048387,-71.06899917254285,153
59,VINSON ST,DORCHESTER,2124,1600793000,58,42.297518605153755,-71.06578066382681,109
58,KENWOOD ST,DORCHESTER,2124,1700892000,58,42.292538892195054,-71.06915952082923,120
68,AUCKLAND ST,DORCHESTER,2125,1503182000,58,42.312301023692996,-71.05597549099672,68
47  49,CEDAR ST,MATTAPAN,2126,1703836000,58,42.2732757314157,-71.0753834635805,189
94  96,BALLOU AV,DORCHESTER,2124,1403799000,58,42.2850428813138,-71.08270513213554,150
56,BALLOU AV,DORCHESTER,2124,1403811000,58,42.286144542378096,-71.08146134476688,133
103 A105,RIVER ST,MATTAPAN,2126,1703849000,58,42.271584558792256,-71.07522626199054,206
47,MATHER ST,DORCHESTER,2124,1700873000,58,42.29420174456645,-71.06597168882193,121
25,MAYFIELD ST,DORCHESTER,2125,1302026020,58,42.3166176240254,-71.0578201895172,56
2006,DORCHESTER AV,DORCHESTER,2124,1604836000,58,42.282433246086,-71.06498064151552,155
1,RANGE RD,DORCHESTER,2124,1704407000,58,42.281748426940396,-71.06564347792796,155
15,WINDERMERE RD,DORCHESTER,2125,1301417000,57,42.3148172214764,-71.06258494847965,55
5  7,DUNBAR AV,DORCHESTER,2124,1701671000,57,42.286650251076196,-71.07164673324365,135
24,JEROME ST,DORCHESTER,2125,1301377000,57,42.3147604790529,-71.06365172694842,55
18,SAYWARD ST,DORCHESTER,2125,1502448000,57,42.3138941647778,-71.06926854796666,54
184,GREENFIELD RD,MATTAPAN,2126,1803580000,57,42.270612134458545,-71.105852712459,198
7,CLARIDGE TE,DORCHESTER,2124,1701684000,57,42.2879467222579,-71.07589167330829,134
26,WAYNE ST,DORCHESTER,2121,1202405000,57,42.3071948932864,-71.0859102229407,77
20,EVERETT AV,DORCHESTER,2125,1301407000,57,42.314792800320845,-71.06300301632305,55
37,SPEEDWELL ST,DORCHESTER,2122,1501263000,57,42.30417948993455,-71.06654665322841,93
77,RIDGEVIEW AV,MATTAPAN,2126,1800114032,57,42.2741417775543,-71.08412028141328,186
61,GREENFIELD RD,MATTAPAN,2126,1801942000,57,42.26741970033755,-71.10157439706256,213
123,BROOK AV,DORCHESTER,2125,1300060000,57,42.3202877940791,-71.07275012188559,40
78,ORLANDO ST,MATTAPAN,2126,1802179000,57,42.2740877874459,-71.09927205609554,182
86,NORTON ST,DORCHESTER,2122,1501309000,57,42.3052676987959,-71.06724565041576,80
21,BODWELL ST,DORCHESTER,2125,1502441000,57,42.31299590583545,-71.07003854536217,65
22,SYLVESTER RD,DORCHESTER,2122,1604160010,57,42.2842221698643,-71.04718545984055,161
190  192,HAMILTON ST,DORCHESTER,2122,1501367000,57,42.3053530695983,-71.06602851501944,81
9,VIOLET ST,MATTAPAN,2126,1800592000,57,42.2741257723396,-71.09026048136681,184
198 A198,HAMILTON ST,DORCHESTER,2122,1501364000,57,42.30498831635295,-71.06580010175384,81
208  210,HAMILTON ST,DORCHESTER,2122,1501361000,57,42.3046149952219,-71.06556649876089,81
8,BOWDOIN PK,DORCHESTER,2125,1502110000,57,42.30625017824775,-71.0679826424059,80
689,WALK HILL ST,MATTAPAN,2126,1803175000,57,42.27797218373915,-71.0949748636884,165
80,EDSON ST,DORCHESTER,2124,1701786000,57,42.28468865276875,-71.07688977031196,151
20,MONTEREY AV,MATTAPAN,2126,1802238000,57,42.2757430046672,-71.09838994946546,182
10,BOWDOIN PK,DORCHESTER,2122,1502109000,57,42.306380445249346,-71.06808418460432,80
70,MILTON AV,DORCHESTER,2124,1701781000,57,42.28408123593335,-71.07662619162673,151
134,DRAPER ST,DORCHESTER,2122,1501338000,57,42.3058859918591,-71.06602221727726,81
