order,ST_NUM,ST_NAME,CITY,ZIPCODE,GIS_ID,TOTAL_SCORE,latitude,longitude,cluster,WKT,x,y
25,45,HOSMER ST,MATTAPAN,2126,1404146000,59,42.28018037643205,-71.08959031324657,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
26,10,HOSMER ST,MATTAPAN,2126,1404103000,59,42.28145653493745,-71.09126116111979,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
27,20,CLARKWOOD ST,MATTAPAN,2126,1404122000,60,42.2807307747575,-71.09151991203254,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
28,28,CLARKWOOD ST,MATTAPAN,2126,1404120000,57,42.2805863804466,-71.091211970334,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
29,41,CLARKWOOD ST,MATTAPAN,2126,1404181000,57,42.279883740718745,-71.0907761360532,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
30,45,CLARKWOOD ST,MATTAPAN,2126,1404182000,57,42.279810163388646,-71.09062025616126,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
31,529,NORFOLK ST,MATTAPAN,2126,1800884000,51,42.27864619097355,-71.09028572415289,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
32,53,EVELYN ST,MATTAPAN,2126,1800882000,61,42.27876319340315,-71.0907710424818,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
33,29,EVELYN ST,MATTAPAN,2126,1800875000,59,42.27926951204356,-71.09174480709814,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
34,19,EVELYN ST,MATTAPAN,2126,1800871000,59,42.2795094616086,-71.09214813512722,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
35,22,FESSENDEN ST,MATTAPAN,2126,1800858000,51,42.2788919458755,-71.0919623934416,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
36,37,WELLINGTON HILL ST,MATTAPAN,2126,1405039000,64,42.2805140924483,-71.0944648687501,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
37,27,DUKE ST,MATTAPAN,2126,1405001000,51,42.28143629685535,-71.0949061782438,224,"POLYGON ((-71.0950896 42.2814643,-71.0884113 42.2814643,-71.0884113 42.2768808,-71.0950896 42.2768808,-71.0950896 42.2814643))",4.0,13.0
0,33,HOPKINS ST,DORCHESTER,2124,1702187000,51,42.28126531014185,-71.08413825098955,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
1,55,W SELDEN ST,MATTAPAN,2126,1800758000,51,42.27904961242205,-71.08478166807922,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
2,4,HENRICI ST,MATTAPAN,2126,1800761000,58,42.27877486382765,-71.08515279901125,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
3,59,W SELDEN ST,MATTAPAN,2126,1800759000,51,42.27893627578355,-71.08488548073464,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
4,63,W SELDEN ST,MATTAPAN,2126,1800762000,59,42.27869017868475,-71.08498223967572,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
5,70,W SELDEN ST,MATTAPAN,2126,1800419000,55,42.278396291686704,-71.08465151203563,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
6,96  98,LORNA RD,MATTAPAN,2126,1800205000,55,42.2771839442919,-71.0843329815402,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
7,100,LORNA RD,MATTAPAN,2126,1800204000,57,42.2770496014106,-71.08445146267022,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
8,103,LORNA RD,MATTAPAN,2126,1800184000,65,42.2773162246578,-71.08508702936123,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
9,111,LORNA RD,MATTAPAN,2126,1800186000,65,42.2769876251524,-71.08538182655174,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
10,90,LORNA RD,MATTAPAN,2126,1800207000,53,42.2774932129741,-71.08418207244637,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
11,86,LORNA RD,MATTAPAN,2126,1800208000,51,42.2776379041118,-71.08405058448687,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
12,83,LORNA RD,MATTAPAN,2126,1800467000,57,42.27793902898165,-71.08452205512253,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
13,80  82,LORNA RD,MATTAPAN,2126,1800209000,51,42.2777619820895,-71.0839643415785,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
14,79,LORNA RD,MATTAPAN,2126,1800465000,56,42.2780505462331,-71.08441703592345,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
15,65,LORNA RD,MATTAPAN,2126,1800459000,65,42.27840953227105,-71.08410274993815,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
16,97,W SELDEN ST,MATTAPAN,2126,1800772000,52,42.277670732359056,-71.0860190676421,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
17,100,W SELDEN ST,MATTAPAN,2126,1800179000,51,42.2774302765211,-71.08551751446105,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
18,105,W SELDEN ST,MATTAPAN,2126,1800774000,51,42.2774677048018,-71.08619723220258,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
19,106,W SELDEN ST,MATTAPAN,2126,1800177000,51,42.27722382320105,-71.08570135919288,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
20,110,W SELDEN ST,MATTAPAN,2126,1800176000,67,42.27711857217776,-71.08579524497279,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
21,115,W SELDEN ST,MATTAPAN,2126,1800776000,51,42.277258519952895,-71.08637986412693,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
22,125,W SELDEN ST,MATTAPAN,2126,1800779000,61,42.27693852905605,-71.08666373392575,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
23,31,BANFIELD AV,MATTAPAN,2126,1800675000,62,42.2770837199927,-71.08703626192509,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
24,34,BANFIELD AV,MATTAPAN,2126,1800677000,62,42.277405817992246,-71.08740853181945,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
25,35,BANFIELD AV,MATTAPAN,2126,1800676000,51,42.277199120136046,-71.08693352023033,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
26,30,BANFIELD AV,MATTAPAN,2126,1800678000,66,42.27729897157645,-71.08750965211854,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
27,120,DELHI ST,MATTAPAN,2126,1800690000,53,42.27706050740815,-71.08826828081177,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
28,112,DELHI ST,MATTAPAN,2126,1800692000,63,42.2772591637148,-71.08806516231436,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
29,104,DELHI ST,MATTAPAN,2126,1800694000,63,42.27745584944925,-71.08786268324741,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
30,100,DELHI ST,MATTAPAN,2126,1800695000,63,42.2775552246776,-71.0877521205451,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
31,124,DELHI ST,MATTAPAN,2126,1800689000,53,42.2769634370925,-71.08836730456966,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
32,86,ASTORIA ST,MATTAPAN,2126,1800843000,61,42.2785821941428,-71.08819442824546,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
33,66,ASTORIA ST,MATTAPAN,2126,1800848000,60,42.2791949317195,-71.08760121732539,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
34,62,ASTORIA ST,MATTAPAN,2126,1800849000,51,42.279310632954406,-71.08748526945071,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
35,5  7,ELIZABETH ST,MATTAPAN,2126,1800834000,51,42.279710671385445,-71.0881081406693,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
36,466,NORFOLK ST,MATTAPAN,2126,1403891000,51,42.2803167783867,-71.08783564839015,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
37,436,NORFOLK ST,MATTAPAN,2126,1403898000,57,42.2809367858185,-71.08729072793673,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
38,27,HOPKINS ST,DORCHESTER,2124,1702185000,51,42.28143871071915,-71.08435640410968,225,"POLYGON ((-71.0884113 42.2814643,-71.0839591 42.2814643,-71.0839591 42.2768808,-71.0884113 42.2768808,-71.0884113 42.2814643))",6.0,13.0
0,79,CORBET ST,DORCHESTER,2124,1702203000,51,42.2811535878918,-71.08319983933897,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
1,83,CORBET ST,DORCHESTER,2124,1702204000,61,42.2811170532628,-71.08304326652656,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
2,87,CORBET ST,DORCHESTER,2124,1702205000,61,42.28094684372975,-71.08302758779928,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
3,22,W SELDEN ST,MATTAPAN,2126,1800433000,51,42.27974782587485,-71.0834166328479,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
4,26,W SELDEN ST,MATTAPAN,2126,1800432000,51,42.2796623988211,-71.08349992257911,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
5,34,W SELDEN ST,MATTAPAN,2126,1800430000,51,42.2794925527172,-71.0836620348673,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
6,38,W SELDEN ST,MATTAPAN,2126,1800429000,56,42.27940435974155,-71.08374257346685,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
7,42,W SELDEN ST,MATTAPAN,2126,1800428000,51,42.2793142389178,-71.08382645206117,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
8,44,W SELDEN ST,MATTAPAN,2126,1800427000,57,42.27922874747665,-71.08390658332831,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
9,76  78,LORNA RD,MATTAPAN,2126,1800210000,51,42.2778720031768,-71.08386461158585,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
10,68,LORNA RD,MATTAPAN,2126,1800212000,58,42.27807897759845,-71.08365615333952,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
11,64,LORNA RD,MATTAPAN,2126,1800213000,71,42.2781946024867,-71.08355239585413,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
12,48,LORNA RD,MATTAPAN,2126,1800472000,62,42.2786139611728,-71.08317948581262,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
13,17  19,STOW RD,MATTAPAN,2126,1800215000,60,42.2782195011567,-71.08313103706813,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
14,21  23,STOW RD,MATTAPAN,2126,1800216000,51,42.278123744092,-71.08321766826083,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
15,28,STOW RD,MATTAPAN,2126,1800227000,52,42.277859476556,-71.08290706891047,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
16,31  33,STOW RD,MATTAPAN,2126,1800218000,51,42.27794249918885,-71.08338053235522,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
17,37,STOW RD,MATTAPAN,2126,1800219000,51,42.27785355712525,-71.08346163422334,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
18,34,STOW RD,MATTAPAN,2126,1800225000,52,42.2776471914769,-71.08311642151872,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
19,46,STOW RD,MATTAPAN,2126,1800223000,51,42.277498069501306,-71.08325105045607,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
20,51,STOW RD,MATTAPAN,2126,1800221000,58,42.2776061994798,-71.08368159089471,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
21,48,STOW RD,MATTAPAN,2126,1800222000,51,42.2773131201201,-71.08332513024106,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
22,30,STOW RD,MATTAPAN,2126,1800226000,51,42.277763597434046,-71.0830113514163,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
23,25,STOW RD,MATTAPAN,2126,1800217000,51,42.27803191524925,-71.08329906833238,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
24,37,GLENHILL RD,MATTAPAN,2126,1800234000,51,42.27741956925515,-71.08296479596197,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
25,41,GLENHILL RD,MATTAPAN,2126,1800235000,61,42.2771659672152,-71.08311780004078,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
26,46,LORNA RD,MATTAPAN,2126,1800473000,51,42.27875193799705,-71.08305702680066,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
27,33,LORNA RD,MATTAPAN,2126,1800450000,56,42.279303762795095,-71.08330975979553,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
28,118,EVANS ST,DORCHESTER,2124,1702215000,51,42.28129520028795,-71.08338823593819,226,"POLYGON ((-71.0839591 42.2814643,-71.082846 42.2814643,-71.082846 42.2768808,-71.0839591 42.2768808,-71.0839591 42.2814643))",7.0,13.0
0,69,NELSON ST,DORCHESTER,2124,1702222000,61,42.28105559798784,-71.08215348006274,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
1,75,NELSON ST,DORCHESTER,2124,1702225000,59,42.28091055174996,-71.08207244874099,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
2,960,MORTON ST,DORCHESTER,2124,1702564000,60,42.28015018118745,-71.08166411730099,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
3,4,TIVERTON RD,MATTAPAN,2126,1800508000,51,42.279332384939,-71.08241245716145,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
4,7,TIVERTON RD,MATTAPAN,2126,1800477000,52,42.2790214501044,-71.08267954996515,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
5,11 11A,TIVERTON RD,MATTAPAN,2126,1800478000,51,42.278954671113794,-71.08256053608443,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
6,10,TIVERTON RD,MATTAPAN,2126,1800507000,53,42.27928753841615,-71.0822168788314,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
7,23,OWEN ST,MATTAPAN,2126,1800505000,66,42.27897968027945,-71.08197224307563,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
8,25,TIVERTON RD,MATTAPAN,2126,1800486000,51,42.2787109414793,-71.08225212841599,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
9,5,STOW RD,MATTAPAN,2126,1800480000,51,42.27873848891476,-71.08266975479486,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
10,6,STOW RD,MATTAPAN,2126,1800485000,56,42.2785209927277,-71.08233166608437,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
11,9,STOW RD,MATTAPAN,2126,1800481000,51,42.2786244689799,-71.08277335715437,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
12,10  12,STOW RD,MATTAPAN,2126,1800484000,54,42.2784292217804,-71.082413466507,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
13,16,DOONE AV,MATTAPAN,2126,1800494000,55,42.2783232144943,-71.08259841215443,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
14,20,DOONE AV,MATTAPAN,2126,1800493000,60,42.27826418464465,-71.08247620290787,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
15,18,GLENHILL RD,MATTAPAN,2126,1800242000,61,42.2777218260606,-71.08214757741047,227,"POLYGON ((-71.082846 42.2814643,-71.0795069 42.2814643,-71.0795069 42.2768808,-71.082846 42.2768808,-71.082846 42.2814643))",7.0,13.0
